decision_id	decision_type	subject_key	accession	field_name	new_value	reason	evidence_reference	confirmed_by	source_artifact	status	effective_from	effective_through	notes
D-517e48d5dc2d	manual_override	AY531148	AY531148	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-8c4ddf9b24b6	manual_override	AY531149	AY531149	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-34f3c1f1d2e7	manual_override	AY531150	AY531150	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-1f9febcd3616	manual_override	AY531151	AY531151	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-48b1ff28a800	manual_override	AY531152	AY531152	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-594c7e032de1	manual_override	AY531153	AY531153	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-d1c52b7a2921	manual_override	AY531154	AY531154	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-1f4cb1695f59	manual_override	AY531155	AY531155	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-707f0270625b	manual_override	AY531156	AY531156	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-ee2668a6a0a3	manual_override	AY531157	AY531157	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-efc6980e8d95	manual_override	AY531158	AY531158	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-0329f91cb5aa	manual_override	AY531159	AY531159	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-37c147eeb8b3	manual_override	AY531160	AY531160	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-94a44b4635ba	manual_override	AY531161	AY531161	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-78c5d6b137cb	manual_override	AY531162	AY531162	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-320197e88331	manual_override	AY531163	AY531163	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-2bad5b994f45	manual_override	AY531164	AY531164	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-691c93c3638c	manual_override	AY531165	AY531165	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-728e13c06958	manual_override	AY531166	AY531166	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-df3b658b164c	manual_override	AY531167	AY531167	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-e73a5d4986c0	manual_override	AY531168	AY531168	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-571f6748dd59	manual_override	AY531169	AY531169	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-2d3243c74153	manual_override	AY531170	AY531170	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-17daa4780a04	manual_override	AY531171	AY531171	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-8c3109789106	manual_override	AY531172	AY531172	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-3f3965a5eaa3	manual_override	AY531173	AY531173	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-66fc90110013	manual_override	AY531174	AY531174	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-368f4ea9c8cc	manual_override	AY531175	AY531175	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-92d1f3c20e9c	manual_override	AY531176	AY531176	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
D-24ee452a685e	manual_override	AY531177	AY531177	sampling_frame	environmental	sampling_frame from legacy per-sequence curation (legacy='environmental'); GenBank record has no environmental/clinical signal; source paper: Environmental surveillance of wild poliovirus circ; WPV1 surveillance record currently mislabeled AFP/clinical by polluted human_clinical_sample flag	legacy WPV1 reconciliation (D4)	Mike	manual_review_overrides.csv	active			
